id,Colonia,Delitos,latitude,longitude
806,LOMAS DE SAN JUAN IXHUATEPEC 2A SECCIÓN,2,19.5099764143876,-99.1062442478391
807,LOMAS DE SAN LORENZO,380,19.3210649395985,-99.0687204099918
808,LOMAS DE SAN PEDRO,1,19.3533784025531,-99.2893971000848
809,LOMAS DE SANTA CRUZ,51,19.33368653,-99.03644708
810,LOMAS DE SANTA FE,260,19.3883749199659,-99.2405431248833
811,LOMAS DE SANTO DOMINGO,1,19.3942371402741,-99.2035649524203
812,LOMAS DE SOTELO,94,19.4396645984567,-99.2243506002231
813,LOMAS DE SOTELO I,22,19.4532006,-99.2174526
814,LOMAS DE TARANGO,82,19.3646058709005,-99.2111374039325
815,LOMAS DE TEPEMECATL,8,19.2404832001883,-99.2333337004728
816,LOMAS DE TONALCO,5,19.24513669,-99.09799291
817,LOMAS DE VISTA HERMOSA,60,19.3738033618854,-99.2671702250481
818,LOMAS DE ZARAGOZA,141,19.3499891962494,-98.9978945002096
819,LOMAS DEL CAPULIN,2,19.3051498,-99.2707142
820,LOMAS DEL CHAMIZAL,57,19.38799022,-99.26115153
821,LOMAS DEL PEDREGAL,3,19.2733469031335,-99.2186374999479
822,LOMAS DEL PEDREGAL FRAMBOYANES,8,19.3041106933381,-99.2213236474471
823,LOMAS EL MANTO,10,19.3507130886783,-99.0867067266647
824,LOMAS ESTRELLA,6,19.3161860981469,-99.0913974004414
825,LOMAS ESTRELLA 1A SECCION,23,19.3235771462009,-99.0966492933274
826,LOMAS ESTRELLA 2A SECCION,125,19.3216400983163,-99.0982367173961
827,LOMAS HERMOSA,21,19.4446218989851,-99.2140265302479
828,LOMAS HIDALGO,13,19.2754478993604,-99.2136405004165
829,LOMAS QUEBRADAS,59,19.3151468959864,-99.2414705997113
830,LORENZO BOTURINI,133,19.416600699349,-99.1255373002674
831,LORETO,63,19.33598866,-99.19602709
832,LOS ALPES,164,19.3576835,-99.19573604
833,LOS ÁNGELES,289,19.3406903194902,-99.0644568670491
834,LOS ÁNGELES (VILLA MILPA ALTA),10,19.189069862127,-99.0220788201175
835,LOS ÁNGELES APANOAYA,59,19.3403492360312,-99.0588057058053
836,LOS ARCOS,2,19.1957783976969,-99.1507602995478
837,LOS CEDROS,34,19.3276382015749,-99.2565769934017
838,LOS CIPRESES,75,19.3190733725479,-99.1276729696164
839,LOS CIRUELOS,30,19.3211889524282,-99.1328012326453
840,LOS ENCINOS,22,19.2766464,-99.2260695
841,LOS GAMITOS,2,19.3796985058948,-99.2376261561248
842,LOS GIRASOLES,105,19.3040653215766,-99.1246817567844
843,LOS MANZANOS,138,19.4455290007108,-99.1828321000635
844,LOS OLIVOS,93,19.3031878276069,-99.0569075867644
845,LOS PADRES,38,19.3166325448773,-99.2513105974018
846,LOS PICOS DE IZTACALCO SECCIÓN 1A,17,19.38934091,-99.11277972
847,LOS PICOS DE IZTACALCO SECCIÓN 1B,45,19.3890837402894,-99.1102303479707
848,LOS PICOS VI-B,28,19.3804908006436,-99.1051308003503
849,LOS REYES,165,19.3963127977933,-99.1174522995867
850,LOS REYES (DEL PUEBLO DE SAN ANDRÉS MIXQUIC),31,19.2273489274374,-98.9659980683747
851,LOS REYES CULHUACÁN,57,19.3452309133197,-99.1087191454411
852,LOS ROBLES,7,19.3144533,-99.133509
853,LOS SAUCES,2,19.3014686628938,-99.1162949809185
854,LOS VOLCANES,19,19.2699114,-99.1774142
855,LUIS DONALDO COLOSIO,17,19.5608538008362,-99.1461922001515
856,MADERO,12,19.4342706527394,-99.1109318558642
857,MAGDALENA ATLAZOLPA,29,19.3768084953721,-99.110816300014
858,MAGDALENA DE LAS SALINAS,304,19.4814544987333,-99.1353911000637
859,MAGDALENA MIXIUHCA,52,19.409444,-99.1141377
860,MAGISTERIAL,12,19.2949759010007,-99.1106849996204
861,MALACATES,27,19.5748370943677,-99.134740239105
862,MALVINAS MEXICANAS,2,19.4682256986432,-99.0629607004568
863,MANUEL GUTIERREZ NAJERA,8,19.3017491308399,-99.0409961425514
864,MANUEL RIVERA ANAYA CROC 1,8,19.5114086441333,-99.1966709763077
865,MANZANASTITLA,4,19.3671509380542,-99.2990774404241
866,MARGARITA MAZA DE JUÁREZ,22,19.3691228824521,-99.0695765417253
867,MARÍA ESTHER ZUNO DE ECHEVERRÍA,9,19.25680783,-99.18284933
868,MARIA G. DE GARCÍA RUIZ,38,19.3893049171313,-99.2107422856455
869,MARIANA,1,19.3348671374562,-99.1522209884616
870,MARIANO ESCOBEDO,44,19.4452701,-99.1825379
871,MARTÍN CARRERA,155,19.4887137005254,-99.1028759999745
872,MÁRTIRES DE RÍO BLANCO,66,19.4606995970235,-99.1120140995619
873,MÁRTIRES DE TLATELOLCO,7,19.3839041954502,-99.121160037717
874,MAXIMINO ÁVILA CAMACHO,22,19.4806860867575,-99.1360273199119
875,MAZA,43,19.4546992061686,-99.1293582962578
876,MEDIA LUNA,11,19.3007101175531,-99.1552474182269
877,MEMETLA,5,19.3597696967205,-99.28753079999
878,MERCED BALBUENA,156,19.4202622999941,-99.124007729779
879,MERCED GÓMEZ,190,19.36475803,-99.18997842
880,MESA DE LOS HORNOS,61,19.27887063,-99.18396789
881,METROPOLITANA 3A SECC,1,19.432608,-99.133209
882,MEXICALTZINGO,25,19.3569738435029,-99.1200193500314
883,MÉXICO NUEVO,54,19.4519371013896,-99.2012700001078
884,MICHOACANA,33,19.44627258139,-99.1121865871479
885,MIGUEL ALEMÁN,13,19.3899900255645,-99.1439927402474
886,MIGUEL DE LA MADRID,82,19.3441505040349,-99.0032235995451
887,MIGUEL GAONA ARMENTA,1,19.3551938023224,-99.2507517004403
888,MIGUEL HIDALGO,179,19.3081205549601,-99.0543654892478
889,MIGUEL HIDALGO 1A SECCIÓN,98,19.28822739,-99.18283372
890,MIGUEL HIDALGO 2A SECCIÓN,82,19.2802912978324,-99.192157099995
891,MIGUEL HIDALGO 3A SECCIÓN,111,19.285751199514,-99.2045162997619
892,MIGUEL HIDALGO 4A SECCIÓN,95,19.27527481,-99.20909161
893,MILITAR 1 K LOMAS DE SOTELO,8,19.4334602133634,-99.2232093745877
894,MILITAR MARTE,119,19.3842428863666,-99.132215680254
895,MILITAR SEDENA,16,19.3119366005899,-99.0808880000534
896,MINA LOS COYOTES,40,19.3602203702856,-99.2193466558106
897,MINAS CRISTO REY,81,19.3787428217726,-99.1991122980493
898,MINERVA,23,19.3513032,-99.1104368
899,MIRADOR DEL VALLE,6,19.2568311212074,-99.1833883093223
900,MIRADOR I,11,19.2716950639322,-99.2191569153526
901,MIRADOR II,13,19.2691535000982,-99.2219163000407
902,MIRAVALLE,63,19.3617384854502,-99.1427330833
903,MIXCOAC,158,19.3709532568765,-99.1886027533239
904,MIXCOATL,33,19.3239110986166,-99.0485866000063
905,MOCTEZUMA 1A SECCIÓN,123,19.4259152,-99.10407282
906,MOCTEZUMA 2A SECCIÓN,579,19.4312585973188,-99.1007231996517
907,MODELO PENSIL,35,19.4445063956452,-99.1895594999096
908,MODERNA,166,19.3952733349305,-99.1346764590829
909,MOLINO DE ROSAS,1,19.3699030030213,-99.2005524000649
910,MOLINO DE SANTO DOMINGO,47,19.3926205023296,-99.209641789284
911,MOLINO DEL REY,10,19.4253555706325,-99.2035209735323
912,MONTE ALBAN,2,19.3550091935144,-99.0210362937663
913,MONTE ALTO,7,19.4793767659103,-99.1568595421205
914,MONTE DE PIEDAD,41,19.345409400636,-99.1711684377592
915,MORAZAN,1,19.4256045822713,-99.1204760022966
916,MORELOS,1139,19.4513921280061,-99.1248931669637
917,MOSCO CHINAMPA,8,19.3889831649555,-99.101049414909
918,NO REPORTADA,3846,19.432608,-99.133209
919,NAPOLES,482,19.3910781980696,-99.1790250996715
920,NARCISO BASSOLS,27,19.4562563072344,-99.0545708482517
921,NARCISO MENDOZA SUPER MANZANA 2 VILLA COAPA,34,19.28839799664,-99.128476799716
922,NARCISO MENDOZA SUPER MANZANA 3 VILLA COAPA,29,19.2853538963486,-99.1250927818834
923,NARCISO MENDOZA SUPER MANZANA 4 VILLA COAPA,54,19.2917326018515,-99.1249060002418
924,NARCISO MENDOZA SUPER MANZANA 5 VILLA COAPA,29,19.2917562809735,-99.1274551881211
925,NARCISO MENDOZA SUPER MANZANA 6 VILLA COAPA,21,19.2936326983521,-99.121346100214
926,NARVARTE,1188,19.388321696299,-99.1508523022739
927,NATIVITAS,179,19.3801525989049,-99.1392664269661
928,NATIVITAS (PUEBLO SAN LUCAS XOCHIMANCA),2,19.2477128,-99.1069623
929,NEXTENGO,45,19.4719556027322,-99.1873343995488
930,NEXTITLA,22,19.4550709235702,-99.1715497657933
931,NICOLÁS BRAVO,43,19.4535888,-99.1219836
932,NIÑOS HÉROES,150,19.388407496188,-99.1446560283384
933,NOCHEBUENA,52,19.3808129423863,-99.1767883839492
934,NOCHTLA (SAN PEDRO ATOCPAN),15,19.2124593064384,-99.0485405969311
935,NONOALCO TLATELOLCO,338,19.4569150661743,-99.148075304864
936,NORMA FOVISSSTE,1,19.3629939,-99.0747116
937,NOXCALCO,1,19.2086812753735,-98.982390477447
938,NUEVA ATZACOALCO,199,19.493517796854,-99.0910856901291
939,NUEVA DIAZ ORDAZ,6,19.3258137,-99.1476112
940,NUEVA EL ROSARIO,2,19.5016527998983,-99.1895591003597
941,NUEVA ESPAÑA,15,19.49737236,-99.18666012
942,NUEVA INDUSTRIAL VALLEJO,216,19.5059146520678,-99.1503973630337
943,NUEVA ORIENTAL COAPA,26,19.29895401,-99.13116641
944,NUEVA ROSITA,36,19.37719404,-99.107309
945,NUEVA SANTA ANITA,56,19.39928344,-99.12639807
946,NUEVA SANTA MARIA,143,19.4645758150275,-99.1640345699386
947,NUEVA TENOCHTITLAN,71,19.4555694014619,-99.1041130997482
948,NUEVA TENOCHTITLÁN,3,19.280112,-99.057536
949,NUEVA TOTOTITLA,1,19.2250487010381,-99.096016483854
950,NUEVA VALLEJO,203,19.50016695,-99.1537828
951,NUEVO BARRIO SAN RAFAEL,23,19.48785,-99.1870266
952,OBRERA,638,19.4089936735114,-99.1372851576861
953,OBRERO POPULAR,50,19.4620515969513,-99.1756510002927
954,OBSERVATORIO,67,19.406214710616,-99.1956068002422
955,OCOTILLOS DEL PUEBLO TETELPAN,2,19.3395576713473,-99.2383089006904
956,OCOTITLA (SAN PEDRO ATOCPAN),22,19.1990811147758,-99.0498826109751
957,OCOTLA,4,19.2107214396057,-99.1592293066929
958,OJITO DE AGUA,10,19.3469384780716,-99.0252362165602
959,OJO DE AGUA,38,19.2899504958674,-99.0151182751335
960,OLÍMPICA,10,19.3023486062047,-99.1682464567948
961,OLIVAR DE LOS PADRES,104,19.3329782207519,-99.2281304696771
962,OLIVAR DEL CONDE 1A SECCIÓN,142,19.3760037651327,-99.2043498326078
963,OLIVAR DEL CONDE 2A SECCIÓN,142,19.372959697456,-99.2132341000176
964,P.E.Z.,10,19.3727842337373,-99.2072219914489
965,P.R.I.,3,19.3544269715457,-99.0725210768065
966,PACIFICO,7,19.3398968,-99.1524002
967,PALMAS,58,19.3766445887589,-99.2136274641804
968,PALMATITLA,56,19.5521763116628,-99.1288899157437
969,PALMITAS,55,19.3307527801942,-99.0262547644021
970,PALO ALTO,48,19.3857224487304,-99.2539112754846
971,PANAMERICANA,5,19.4770408666153,-99.1395980213556
972,PANCHIMALCO (SAN PEDRO ATOCPAN),13,19.20104612,-99.04573151
973,PANTEON FRANCES,13,19.4498271019647,-99.203524799603
974,PANTEON SANTA FE,6,19.3839237317321,-99.2312553115183
975,PARAÍSO,61,19.3923519795771,-99.2122738983109
976,PARAJE 38,18,19.2660372602965,-99.2097513710574
977,PARAJE SAN JUAN,71,19.3415492022469,-99.0708812001666
978,PARAJE SAN JUAN CERRO,30,19.3459755351312,-99.0799931270049
979,PARAJE TETENCO,4,19.2634525991076,-99.1812528997382
980,PARAJE ZACATEPEC,78,19.3565923991966,-99.0231229997241
981,PARQUE DEL PEDREGAL,34,19.29657384,-99.19251262
982,PARQUE ECOLOGICO DE XOCHIMILCO,49,19.2957633811508,-99.1005950480434
983,PARQUE LAS AGUILAS,19,19.3529943186422,-99.2160672322564
984,PARQUE METROPOLITANO,8,19.5695507003258,-99.1300055487369
985,PARQUE NACIONAL BOSQUE DEL PEDREGAL,16,19.2970153412652,-99.2131909033189
986,PARQUE NACIONAL CERRO  DE LA ESTRELLA,12,19.3503378,-99.0932105
987,PARQUE RECREATIVO SANTA CRUZ MEYEHUALCO,9,19.36197984,-99.04894315
988,PARQUE SAN ANDRÉS,129,19.3435537173266,-99.1469132793726
989,PARQUE TARANGO,6,19.3459835781581,-99.2509980453747
990,PARRES EL GUARDA,27,19.1318452170063,-99.1796050047779
991,PASEO DE LAS LOMAS,13,19.3695346,-99.2671951
992,Paseo de las Lomas (Alta Vista),2,19.3716983304758,-99.2697040999526
993,PASEOS DE CHURUBUSCO,116,19.3839771590928,-99.0873773754319
994,PASEOS DE TAXQUEÑA,88,19.3442756593391,-99.1229219124135
995,PASEOS DEL SUR,14,19.274769674677,-99.1235863561997
996,PASTEROS,74,19.4909339887487,-99.1942754994381
997,PATRIMONIO FAMILIAR,9,19.4680304027091,-99.1510896891571
998,PAULINO NAVARRO,53,19.4104655282085,-99.1296431400447
999,PEDREGAL 2,2,19.3084350365188,-99.2285120721711
1000,PEDREGAL DE AMINCO,1,19.2013848013366,-99.1342931999734
1001,PEDREGAL DE CARRASCO,12,19.3053447038229,-99.1749313705134
1002,PEDREGAL DE COYOACÁN,4,19.3354938554807,-99.1618345985431
1003,PEDREGAL DE LA ZORRA,23,19.3067836975337,-99.1609098999888
1004,PEDREGAL DE LAS ÁGUILAS,13,19.2717234516997,-99.1720139012007
1005,PEDREGAL DE MONSERRAT,7,19.3212836660978,-99.1523069192994
1006,PEDREGAL DE SAN FRANCISCO,14,19.339250031763,-99.1696348262194
1007,PEDREGAL DE SAN NICOLÁS 1A SECCIÓN,60,19.2953660210484,-99.2329767769793
1008,PEDREGAL DE SAN NICOLÁS 2A SECCIÓN,37,19.287275335311,-99.238243956242
1009,PEDREGAL DE SAN NICOLÁS 3A SECCIÓN,77,19.2827300957901,-99.2326311003948
1010,PEDREGAL DE SAN NICOLÁS 4A SECCIÓN,79,19.2761627012542,-99.2366122002843
1011,PEDREGAL DE SANTA URSULA,340,19.3107927161861,-99.1601152749887
1012,PEDREGAL DE SANTA ÚRSULA XITLA,32,19.27235167,-99.18098571
1013,PEDREGAL DE SANTO DOMINGO,625,19.3251291975607,-99.1727732003039
1014,PEDREGAL DEL LAGO,4,19.31061674,-99.22393102
1015,PEDREGAL DEL MAUREL,14,19.3095949224088,-99.175150417219
1016,PEDREGAL DEL SUR,19,19.3029390031909,-99.1723876012957
1017,PEÑA ALTA,23,19.2303148782504,-99.0007169958109
1018,PEÑA POBRE,48,19.2959181621473,-99.1848123760308
1019,PENITENCIARIA,31,19.43412083,-99.11101739
1020,PEÑÓN DE LOS BAÑOS,180,19.4396467,-99.0826827
1021,PENSADOR MEXICANO,246,19.439573496248,-99.0891853997768
1022,PENSIL NORTE,98,19.4509266008965,-99.1943226002023
1023,PENSIL SUR,37,19.4454739697079,-99.1959092976828
1024,PERALITOS,12,19.4491744950992,-99.1855802953661
1025,PERALVILLO,283,19.4576398040954,-99.1291997000632
1026,PERIODISTA,174,19.4490459804532,-99.2199766478623
1027,PETROLERA,46,19.4827310003824,-99.1992413430359
1028,PETROLERA TAXQUEÑA,7,19.3397273027568,-99.1313592996397
1029,PIEDAD NARVARTE,296,19.4018630142979,-99.1554271698189
1030,PILARES AGUILAS,33,19.3560487831591,-99.2013943643326
1031,PILOTO ADOLFO LÓPEZ MATEOS,92,19.370442302712,-99.2275059997087
1032,PIRU SANTA LUCIA,4,19.3627956016021,-99.2433415995977
1033,PISTA OLIMPICA VIRGILIO URIBE (CANAL DE CUEMANCO),19,19.2945041510693,-99.1024107767215
1034,PLAN DE AYALA,1,19.2378530201088,-99.1490899093621
1035,PLAN DE BARRANCAS,1,19.4024710982246,-99.2315450002958
1036,PLAN DE IGUALA,8,19.3535785288805,-99.087235358296
1037,PLANETARIO LINDAVISTA,6,19.4942459046349,-99.1401031333427
1038,PLAZA COAPA,48,19.2923247914793,-99.1241547618983
1039,PLAZA ORIENTE,17,19.4846529386964,-99.0946691313203
1040,PLAZUELA DEL PEDREGAL,2,19.3038958092882,-99.2321174752177
1041,PLENITUD,35,19.4729379026055,-99.1960453999629
1042,PLUTARCO ELÍAS CALLES,29,19.4561408099495,-99.1662137684636
1043,PODER POPULAR MERCED GOMEZ,6,19.3636475937897,-99.2038336071247
1044,POLANCO,887,19.4315829631384,-99.1861510749327
1045,POLOTLAN,5,19.2815197464227,-99.1627821246771
1046,PÓLVORA,14,19.3925405543784,-99.2053130009955
1047,PONCIANO ARRIAGA,7,19.35922492,-99.22936744
1048,POPO,17,19.4454478001081,-99.1983360998609
1049,POPOTLA,223,19.4554702,-99.1813079
1050,POPULAR RASTRO,78,19.4518640177879,-99.1199766348795
1051,POPULAR SANTA TERESA,37,19.30173337,-99.22463132
1052,PORTALES ORIENTE,79,19.3668495316804,-99.1395179225288
1053,PORTALES SUR,675,19.35788604629,-99.1529272202261
1054,PORVENIR,41,19.4705044014901,-99.1450585003323
1055,POSTAL,77,19.3903749083924,-99.1429922327725
1056,POTRERILLO,22,19.3066279140146,-99.2547670278941
1057,POTRERO DE SAN BERNARDINO,49,19.2675835384457,-99.121930688116
1058,POTRERO DEL LLANO,9,19.4751075545185,-99.1608774385428
1059,PQUE ECOLOGICO IND. TECNOLOGICO DE LA CIUDAD DE M?XICO (FINSA),29,19.3711360260473,-99.0567941169785
1060,PRADO CHURUBUSCO,76,19.355286304289,-99.1251758000472
1061,PRADO COAPA 1A SECCIÓN,7,19.3040317647497,-99.1318849801252
1062,PRADO COAPA 2A SECCIÓN,27,19.2958529683543,-99.1327352370333
1063,PRADO COAPA 3A SECCIÓN,43,19.29546468,-99.13227035
1064,PRADOS DE COYOACÁN,28,19.3208214801898,-99.1327825820722
1065,PRADOS DE CUAUTEPEC,6,19.5612208996534,-99.1423671996425
1066,PRADOS DEL ROSARIO,28,19.50778969,-99.21115979
1067,PRECONCRETO,5,19.3751347,-99.21064731
1068,PREDIO EL MOLINO,84,19.28867449823,-99.0733381004083
1069,PRESIDENTE MADERO,35,19.4965001,-99.200823
1070,PRESIDENTES,34,19.37351449357,-99.2246980317543
1071,PRESIDENTES DE MÉXICO,117,19.3355917,-99.0611269
1072,PRESIDENTES EJIDALES,46,19.3249720914613,-99.1237612114827
1073,PRIVADA DEL RINCON,5,19.3528103530047,-99.2457822314798
1074,PROGRESISTA,62,19.3549328016976,-99.0631759995412
1075,PROGRESO,126,19.3405115542674,-99.20280913665
1076,PROGRESO DEL SUR,20,19.35248802,-99.11220388
1077,PROGRESO NACIONAL,70,19.5149657642023,-99.1611322533606
1078,PROGRESO TIZAPAN,86,19.3374399221229,-99.1968449776303
1079,PRO-HOGAR,151,19.4780878969837,-99.1554057997149
1080,PROLONGACION LOS ANGELES,2,19.2121068998968,-99.1566270599647
1081,PROVIDENCIA,265,19.483348103421,-99.0744584999411
1082,PUEBLA,124,19.4109675654826,-99.0814451508438
1083,PUEBLO CULHUACÁN,94,19.3380634959147,-99.1089692002931
1084,PUEBLO DE LA MAGDALENA MIXIUHCA,110,19.4094525,-99.1179922
1085,PUEBLO DE LOS REYES,120,19.3358106470305,-99.1589516791742
1086,PUEBLO DE SAN PABLO TEPETLAPA,56,19.3225716499354,-99.1396252857818
1087,PUEBLO DE SANTA URSULA COAPA,100,19.3148943068022,-99.1437280601936
1088,PUEBLO LA CANDELARIA,67,19.3294664102971,-99.1542085455852
1089,PUEBLO NATIVITAS,36,19.2400491676159,-99.0943608834538
1090,PUEBLO NUEVO,11,19.3806008491865,-99.2381024154487
1091,PUEBLO NUEVO ALTO,56,19.3052264617667,-99.2485990454725
1092,PUEBLO NUEVO BAJO,18,19.3040719727841,-99.2447456956718
1093,PUEBLO QUIETO,16,19.3003077767028,-99.1618629675121
1094,Pueblo San Antonio Tecomitl (LAS ARBOLEDAS),2,19.21051444,-98.98203529
1095,Pueblo San Antonio Tecomitl (LAS JOYAS),1,19.208606298646,-98.9852359959352
1096,Pueblo San Antonio Tecomitl Barrio Xochitepec,15,19.21518834,-98.99128812
1097,PUEBLO SANTA FE,143,19.3812480793676,-99.2411758531183
1098,PUENTE BLANCO,82,19.3273779461277,-99.0633477593192
1099,PUENTE COLORADO,42,19.3464273288462,-99.2291718011631
1100,PUENTE SIERRA,2,19.3308425957314,-99.2123839004699
1101,PUERTA GRANDE,6,19.3575048683251,-99.2305183780931
1102,PUERTA GRANDE REACOMODO,19,19.3556256069649,-99.231619064144
1103,PUNTA DE CEHUAYA,17,19.3601025999397,-99.2380531998895
1104,PURÍSIMA ATLAZOLPA,37,19.3795906739678,-99.1075474138945
1105,QUETZALCOATL,6,19.3396158499605,-99.129852017736
1106,QUIAHUATLA,45,19.2608083983847,-99.0052954998687
1107,QUIRINO MENDOZA,4,19.2322846102925,-99.1141998485404
1108,QUIRINO MENDOZA (TULYEHUALCO),14,19.2580055,-99.02204571
1109,RANCHO LOS COLORINES,6,19.28607065,-99.13661844
1110,RANCHO TEJOMULCO,15,19.2463223819722,-99.0851006955323
1111,REACOMODO BELEN DE LAS FLORES,18,19.3973420769853,-99.2127610531204
1112,REACOMODO PINO SUÁREZ,3,19.3957859047057,-99.2048476522572
1113,REAL DE LAS LOMAS,4,19.397200476619,-99.2368335046223
1114,REAL DEL BOSQUE,3,19.386864002677,-99.2226122256463
1115,REAL DEL MONTE,13,19.3952289962019,-99.2005156345358
1116,REAL DEL MORAL,50,19.38866103,-99.08248193
1117,REAL DEL SUR,6,19.299508,-99.1231336
1118,REFINERÍA 18 DE MARZO,10,19.465652841026,-99.1958694990091
1119,REFORMA EDUCATIVA,7,19.3856662357083,-99.0514960694017
1120,REFORMA IZTACCIHUATL NORTE,50,19.3900096801322,-99.1313145681251
1121,REFORMA IZTACCIHUATL SUR,44,19.37680206,-99.12546009
1122,REFORMA PENSIL,54,19.4496769038785,-99.1909151997032
1123,REFORMA POLÍTICA,203,19.3443906,-99.02794979
1124,REFORMA SOCIAL,38,19.4340818204837,-99.2141389856512
1125,RENOVACIÓN,116,19.366554700075,-99.0493930002264
1126,RESERVA ECOLOGICA TORRES DE POTRERO,2,19.3333170460698,-99.239607819474
1127,RESIDENCIAL ACOXPA,24,19.2990184986342,-99.1255544004408
1128,RESIDENCIAL ACUEDUCTO DE GUADALUPE,62,19.5264947333775,-99.1523176871021
1129,RESIDENCIAL ALDAMA,8,19.2791300960229,-99.1267086995863
1130,RESIDENCIAL EMPERADORES,47,19.3697687953522,-99.157550400448
1131,RESIDENCIAL HACIENDA COAPA,6,19.3011967984586,-99.1169632002435
1132,RESIDENCIAL LA ESCALERA,33,19.510571877113,-99.1379965789471
1133,RESIDENCIAL MAR DE LA TRANQUILIDAD,2,19.30966345,-99.13598206
1134,RESIDENCIAL MIRAMONTES,42,19.3031977537222,-99.1230945966065
1135,RESIDENCIAL PEDREGAL PICACHO,1,19.3106583249775,-99.219359156241
1136,RESIDENCIAL VILLA COAPA SUPER MANZANA 1,15,19.2906663991455,-99.1199569001167
1137,RESIDENCIAL VILLA COAPA SUPER MANZANA 4,11,19.2893328,-99.1202026
1138,RESIDENCIAL VILLA COAPA SUPER MANZANA 8,9,19.2937212131665,-99.1216816104121
1139,RESIDENCIAL ZACATENCO,166,19.498806299456,-99.1245101271936
1140,REVOLUCIÓN,57,19.4373357962584,-99.1043966002319
1141,REYNOSA TAMAULIPAS,73,19.4945763129877,-99.1879433208853
1142,RICARDO FLORES MAGON,28,19.3539468561436,-99.099187849508
1143,RINCÓN DE LA BOLSA,9,19.3317885093866,-99.2510623238435
1144,RINCÓN DE SAN JUAN,1,19.2892754964228,-99.1398975918635
1145,RINCON DEL BOSQUE,15,19.4308974995206,-99.1825009998693
1146,RINCÓN DEL PEDREGAL,8,19.3113468497651,-99.2196013836009
1147,RINCONADA COAPA 1A SECCIÓN,6,19.2911688826973,-99.1113423794565
1148,RINCONADA COAPA 2A SECCIÓN,20,19.2977244501534,-99.1161251657258
1149,RINCONADA DE LOS REYES,14,19.3307560984526,-99.1571858995512
1150,RINCONADA DE TARANGO,2,19.3463779629238,-99.2540188566195
1151,RINCONADA DEL SUR,7,19.2606837198637,-99.1204023786741
1152,RINCONADA LAS CUEVITAS,7,19.3583587983998,-99.2380784004387
1153,RINCONADA LAS HADAS,32,19.2967006963284,-99.1203671001998
1154,RINCONADA LAS PLAYAS INFONAVIT,5,19.3102167016974,-99.1717358999415
1155,ROMA NORTE,1276,19.4167278485159,-99.163446111748
1156,ROMA SUR,467,19.4059857295655,-99.165808893102
1157,ROMERO DE TERREROS,124,19.3405867,-99.1750995
1158,ROMERO RUBIO,148,19.440022303143,-99.1002180999929
1159,RÓMULO SANCHEZ MIRELES,4,19.2982982512302,-99.1765265212049
1160,ROSARIO TLALI,36,19.237708931329,-99.144966247544
1161,ROSAS DEL TEPEYAC,15,19.4929763019467,-99.1142793002753
1162,ROSEDAL,8,19.337370341915,-99.150052538581
1163,SACRAMENTO,25,19.378178593614,-99.1987772873009
1164,SALVADOR DÍAZ MIRÓN,122,19.4888713169911,-99.0986222913057
1165,SAN AGUSTIN,10,19.2410010746846,-98.9969272315662
1166,SAN AGUSTIN (VILLA MILPA ALTA),20,19.1869880592149,-99.0153010026498
1167,SAN AGUSTÍN DEL PUEBLO TETELPAN,1,19.3439345569893,-99.222793730829
1168,SAN AGUSTIN OHTENCO,13,19.1933360630195,-99.0125488314797
1169,SAN ÁLVARO,61,19.46053512,-99.18740107
1170,SAN ANDRÉS,98,19.2668148036643,-99.003612599724
1171,SAN ANDRÉS AHUAYUCAN,44,19.2204660961176,-99.1038844999762
1172,SAN ANDRÉS DE LAS SALINAS,12,19.49002588,-99.15244272
1173,SAN ANDRÉS TETEPILCO,117,19.3704987986861,-99.1366650995503
1174,SAN ANDRÉS TOMATLÁN,27,19.3281456,-99.1044813
1175,SAN ANDRES TOMATLAN - ZONA URBANA,11,19.32769778,-99.10332999
1176,SAN ANDRÉS TOTOLTEPEC,413,19.2651243965064,-99.1994849003582
1177,SAN ANGEL,294,19.3500144972365,-99.1909652002968
1178,SAN ANGEL INN,18,19.3473521,-99.1956027
1179,SAN ANTONIO,162,19.4796723013076,-99.2001650998461
1180,SAN ANTONIO CULHUACÁN,38,19.3395737005387,-99.1101239000434
1181,SAN BARTOLO AMEYALCO,170,19.3309716179895,-99.2673070228931
1182,SAN BARTOLO ATEPEHUACAN,91,19.4929182986159,-99.1452628999776
1183,SAN BARTOLO CAHUALTONGO,38,19.4823315,-99.2009396
1184,SAN BARTOLO EL CHICO,27,19.2840453658599,-99.1275988868589
1185,SAN BARTOLO NAUCALPAN (NAUCALPAN CENTRO) - PUEBLO,1,19.432608,-99.133209
1186,SAN BARTOLOMÉ (DEL PUEBLO DE SAN ANDRÉS MIXQUIC),20,19.2296776989542,-98.962606699656
1187,SAN BARTOLOMÉ XICOMULCO,23,19.2053403973991,-99.0695492000729
1188,SAN BERNABÉ,9,19.4691851969625,-99.1730572138975
1189,SAN BERNABÉ OCOTEPEC,107,19.3160474465586,-99.2572667045648
1190,SAN BUENAVENTURA,2,19.2848888454123,-99.1592336549192
1191,SAN CLEMENTE NORTE,19,19.3495366740283,-99.2273948684777
1192,SAN CLEMENTE SUR,23,19.3464210042601,-99.2243927998181
1193,SAN DIEGO CHURUBUSCO,84,19.3541374,-99.1486622
1194,SAN DIEGO OCOYOACAC,64,19.4636900735337,-99.1928424350342
1195,SAN FELIPE,15,19.2534796212587,-99.0184684733091
